Feature	Intercept_mean	tumor_type[T.HCC]_mean	Intercept_std	tumor_type[T.HCC]_std	Intercept_hdi	tumor_type[T.HCC]_hdi
G013387465	-6.810762853599994	0.002389008649999814	2.0271087863283164	2.291958932733722	(-10.918, -3.31154)	(-4.41778, 3.91982)
G001586155	-9.525986032479993	-1.7961689434385029	4.904155049018429	4.5890247522969805	(-19.6225, -0.553388)	(-10.7095, 7.15273)
G003755125	-8.092407915000015	1.6561664462700005	1.1415820470550082	1.165113420928831	(-10.3558, -6.24165)	(-0.463529, 3.84484)
G900106015	-8.097710725000008	-0.8083865482230003	1.216714752526707	1.45365671770026	(-10.6428, -6.19471)	(-3.84594, 1.74433)
G000219605	-10.518714310000012	1.4406637360049988	2.261995242553425	2.314601151155074	(-14.704, -6.63979)	(-2.33171, 6.06726)
G008728435	-3.6370827549999993	0.5783952700644993	0.22051266782377835	0.25682714299536613	(-4.07247, -3.25457)	(0.117754, 1.05468)
G002028325	-6.879290369999986	-0.18804736946249967	0.687634699062927	0.753162653838214	(-8.14639, -5.66791)	(-1.57433, 1.16598)
G006370295	-8.153597279999987	0.5515991100832804	1.1839054616203961	1.3703526596421949	(-10.2646, -6.02712)	(-1.69973, 3.09743)
G011045195	-7.7958843725500016	-0.04553039991971506	1.7154007922122152	1.7694861014641317	(-11.1073, -5.18735)	(-3.16076, 3.31393)
G003030905	-8.064514109999987	0.8553998490999999	1.1555498186174	1.2252342091856228	(-10.1366, -6.10418)	(-1.23189, 3.08584)
G000368905	-7.284384494999998	0.5588713655505007	0.7786938864787274	0.8317929815210984	(-8.68585, -5.75732)	(-0.987512, 2.11151)
G902498895	-10.443247440000022	2.4314757769749984	2.179338924324587	2.2138317038014743	(-14.7081, -6.85531)	(-1.47574, 6.57134)
G015099595	-7.276571704999993	0.05916509043299999	0.853650485443687	0.946207807805317	(-9.03542, -5.87476)	(-1.8038, 1.72906)
G000614125	-7.4518485249999955	-5.709143265674998	0.9119714757186629	2.9999445679839543	(-9.14372, -5.85791)	(-11.9643, -1.19543)
G900186975	-7.994052125000001	1.5597340268150026	1.08349058692461	1.1010016143792578	(-10.0125, -5.98889)	(-0.586957, 3.53866)
G019840805	-9.525986032479993	-1.7961689434385029	4.904155049018429	4.5890247522969805	(-19.6225, -0.553388)	(-10.7095, 7.15273)
G000967935	-10.358286765	2.831949275694004	2.013760535175518	2.029607868193515	(-14.2712, -7.1415)	(-0.57922, 6.6481)
G002355975	-7.183770379999998	0.502541676228499	0.7516851317767003	0.81910317007139	(-8.492, -5.68401)	(-1.00946, 2.0729)
G016862135	-6.153937115000013	0.24354665332700012	0.5256907207512103	0.568944704412851	(-7.12559, -5.23725)	(-0.801981, 1.24698)
G000010125	-7.991521334999994	-0.28215093878200004	1.1160869875311101	1.2445518162519347	(-10.231, -5.95876)	(-2.66505, 2.09239)
G013393325	-9.525986032479993	-1.7961689434385029	4.904155049018429	4.5890247522969805	(-19.6225, -0.553388)	(-10.7095, 7.15273)
G001591205	-10.402301910999999	0.5567070725364992	2.6290879612172664	2.81280479555137	(-15.6779, -6.03658)	(-4.64179, 5.82574)
G003863415	-10.468990895000003	2.165781972190001	2.0877760867682507	2.1492667506441796	(-14.3083, -6.70489)	(-1.36903, 6.45927)
